global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07
45611.19168303382	n/a	2080380806.7464535	n/a	78062.05382533847	n/a	6093684247.430041	n/a	43405.42984841983	n/a	n/a	1884031340.326095	53936.564143516494	46815.62531792939	n/a	n/a	n/a	n/a	-0.0077130264	0.0427150643	0.1146338527	-0.0680936761	-0.0001384902	0.0670983614	-0.0580542328	0.0186937629	-0.2335445765	0.107793972	-0.0696103276	0.0471971176	-0.1070172494	0.0836515458	-0.1360405926	0.0437998673	-0.0067134781	0.0342164335	-0.0269638067	0.0088457254	-0.1208182172	0.0088113719	-0.0911676238	0.1106621813	-0.0396516342	0.0463208976	-0.0867844168	0.0100704678	-0.0054631209	0.0757429412	-0.065050037	0.0427293629	-0.0367820631	0.0022553284	-0.090097262	-0.0048899325	0.134088617	-0.0398572595	0.0086198067	-0.1775036891	0.0478641295	-0.1260002885	0.0736803271	0.0558237948	-0.0454016289	0.0400923323	-0.0945177812	0.0316571499	-0.024494217	0.0664675218	-0.0402174079	0.0006702369	0.1203780544	0.1203546593	0.1203156708	0.0572449	n/a	0.00327697857601	n/a	0.0398536	n/a	0.00158830943296	n/a	0.168664	n/a	0.028447544896	n/a	0.000954678	n/a	9.11410083684e-07	n/a	0.000711916	n/a	n/a	5.06824391056e-07	-0.000204791	n/a	4.1939353681e-08	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
45483.21131813601	-127.98036489781224	2068722511.810216	16378.973799377174	78024.72958869334	-37.32423664513044	6087858427.388719	1393.098641141698	43372.00903359753	-33.42081482229696	1116.9508633862642	1881131167.610466	53762.814017354445	45153.10053492304	1.095559	22.120567	0.09020605	0.0456022	-0.1017037616	0.0747210363	0.1171671115	-0.0363014139	-0.0837075631	0.0901963453	0.019816502	-0.1063457272	-0.1345315563	0.0100809966	-0.0487221602	-0.0335631219	0.0862469855	0.1437344881	-0.1141765794	0.0360381722	-0.0012071256	0.0725481635	0.0663667283	0.035633866	0.1196621295	-0.0320933969	0.0011076152	0.0729778237	0.0440237276	-0.0533449105	0.0218805564	-0.0404313056	0.0901232894	-0.0545524661	-0.0900690907	0.0343895603	0.1099110542	-0.0022165196	0.103500431	-0.0820972709	-0.0204975191	-0.041958089	-0.0660635955	-0.1381603952	0.0957757496	-0.114085091	0.0637849701	0.064196368	0.0293862656	0.0203056053	0.0085515763	-0.0618059878	-0.093975671	0.1584656248	-0.1006302263	-0.0439098425	0.1203156708	0.1201052059	0.1197547036	0.0573251	8.019999999999555e-05	0.0032861670900099	6.4320399999992874e-09	0.0123112	-0.0275424	0.00015156564544	0.00075858379776	0.195987	0.0273229999999999	0.038410904169	0.0007465463289999	0.000711709	-0.000242969	5.065297006810001e-07	5.9033934961e-08	0.000445947	-0.000265969	7.073950896100005e-08	1.9886872680900002e-07	-0.000401062	-0.0001962709999999	1.60850727844e-07	3.8522305440999995e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
45575.93338371135	92.72206557534082	2077165703.796495	8597.381444557803	77636.06163496248	-388.6679537308664	6027358066.187693	151062.77825733894	43286.05127978595	-85.95775381158455	7388.735440332979	1873682235.3962588	53632.84463722613	45600.83886946493	1.079007	21.786377	0.0448421449999999	0.0242863	-0.0814920378	0.0410432788	-0.0643048057	0.0057870667	-0.0196636408	-0.0267363003	0.1003241939	-0.0555940128	-0.0354529521	0.0211930546	-0.0055308456	0.0111466094	0.0299618595	0.0525140214	-0.0446594737	-0.0183668938	0.1343160704	0.0728810651	0.0691056879	0.1298424514	0.1209888898	-0.0327680083	-0.0927219284	0.0224958756	-0.1649747183	-0.0532855062	0.0492369825	0.0741668274	0.1498829344	0.1355558927	0.0686202559	-0.0684466656	-0.0048286215	0.0813606346	0.101171881	-0.0446268865	-0.073059631	0.0373117579	0.0278441673	-0.0844802733	-0.0228412556	-0.0268552477	-0.0317903754	0.0529500879	-0.0218955478	0.0705805494	0.0541731202	-0.1344257585	0.0366643499	0.1411992655	-0.1560492182	0.0323141242	0.120190936	0.1196068161	0.1186353847	0.0573848	5.9700000000002806e-05	0.00329301527104	3.5640900000003353e-09	0.00929723	-0.0030139699999999	8.64384856729e-05	9.084015160899998e-06	0.180849	-0.0151379999999999	0.032706360801	0.0002291590439999	0.000527786	-0.000183923	2.7855806179600004e-07	3.3827669929e-08	9.72605e-05	-0.0003486864999999	1.2158227528225e-07	9.45960486025e-09	-0.000401062	0.0	1.60850727844e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
45766.36903212169	190.43564841034092	2094560534.3843477	36265.736185466994	77966.71727493046	330.655639967983	6078809002.62894	109333.1522426364	43404.96924538066	118.91796559470822	14141.482541184208	1883991355.1924407	53960.35101829827	46876.81777885779	1.151847	23.257088	0.266462045	0.126023	0.0035411755	0.0415053147	-0.1252671816	0.0157631431	0.0361887127	-0.0952208134	0.0116687725	0.1647387854	-0.0441309322	0.1105887141	-0.0557351474	-0.013750569	-0.0145049194	-0.021599238	0.0722977814	-0.168268416	0.025582792	0.0042568707	-0.0096452848	0.0555328474	0.0024756679	0.0049437349	0.0559968818	0.0616049508	-0.0115365758	0.0416231698	0.016904369	0.0352976209	0.0063732932	0.0116287435	-0.0532498483	0.1071911538	-0.0276752698	0.0573033412	-0.0697975096	0.0030595224	0.0849613979	0.0603407294	0.1783384973	-0.0428399842	-0.0916133157	-0.0444565887	-0.0092131217	0.0482170598	0.1289643374	0.0254177571	-0.0278704516	-0.1159702935	0.1145933238	-0.057389842	0.08607415	-0.0033256285	0.1200039147	0.1188605229	0.1169629329	0.0770108	0.019626	0.00593066331664	0.000385179876	0.0389773	0.02968007	0.00151922991529	0.0008809065552048	0.131665	-0.049184	0.017335672225	0.002419065856	-0.00136159	-0.001889376	1.8539273281e-06	3.569741669376e-06	0.000320715	0.0002234545	4.993191357025e-08	1.0285811122500001e-07	0.000845547	0.001246609	7.14949729209e-07	1.5540339988810002e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
45604.47207381923	-161.8969583024591	2079767873.1317585	26210.62510758818	77425.97469885062	-540.742576079836	5994781558.067057	292402.53358545725	43221.75898626818	-183.21025911247847	33565.99904406152	1868120449.867054	53575.43229871355	46822.87034037576	1.08398	21.886786	0.07638955	0.0371286	0.0202178609	-0.0186012565	-0.0752948506	0.0853787496	0.0573594091	-0.0298364579	0.0138243226	0.0393460595	-0.0339269029	0.0233404051	0.0472533804	-0.0175661244	0.0842339343	-0.0220132442	-0.0197037984	-0.0350203897	0.0093360103	-0.0448549198	-0.0054713049	-0.0217454008	-0.059425104	-0.1223747529	0.0513118808	0.0879091463	-0.0275267402	0.0231843721	0.054954738	0.0451980975	0.0272260949	0.0492768556	0.0976587832	0.0758298686	-0.117529947	0.1292181117	0.0549754734	0.0516389751	-0.0340672055	0.0356479859	0.0707576671	-0.0568465143	0.0304768683	-0.0229486082	-0.0167666405	-0.0419027998	0.0241700074	0.0278626148	-0.0311437853	0.0646539271	0.03681683	-0.0894452414	0.0102679475	0.0365870617	0.1197547036	0.1178678731	0.1147451459	0.0684126	-0.0085982	0.00468028383876	7.392904324e-05	0.0456048	0.0066275	0.00207979778304	4.392375625000002e-05	0.124467	-0.007198	0.0154920340889999	5.181120400000014e-05	-0.000956584	0.0004050059999999	9.15052949056e-07	1.6402986003599997e-07	0.000584856	0.000264141	6.977046788100001e-08	3.420565407360001e-07	0.000435377	-0.00041017	1.8955313212900003e-07	1.682394289e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
45500.10686650504	-104.36520731419296	2070259724.8633792	10892.096497734476	77650.08328774337	224.10858889274823	6029535434.593482	50224.65961549884	43196.07775267569	-25.68123359249148	659.5257588321128	1865901133.2152035	53486.457238564944	46256.54287537532	1.132681	22.870102	0.0784929999999999	0.0365885	-0.0045032712	0.0092093427	0.1202318026	0.0558658678	0.0130813022	0.0150974421	-0.0142090863	-0.0763385135	-0.0118681031	0.0255106966	0.070581709	-0.0224645668	0.0901832679	0.1279850404	-0.0664346573	-0.0106044555	0.0313996747	-0.0438640564	-0.1113112303	-0.1557781214	0.0402379962	-0.1475271496	0.0479900234	-0.0679976541	-0.1326276868	-0.0618396737	-0.0759939571	-0.1246190012	-0.0198983091	-0.1692528555	0.0538216248	0.0905851932	0.1725570286	0.0638179001	-0.0331251811	0.0263216155	-0.0871549009	0.0236962982	-0.0500540078	-0.0414750424	0.0640219809	-0.0112054529	6.82127e-05	-0.0362353585	0.0125557441	-0.0966567036	-0.057138807	0.1139985486	-0.0518572523	-0.0996329189	0.0574348659	-0.0582892836	0.1194434321	0.1166309242	0.111992364	0.0777503999999999	0.0093377999999998	0.0060451247001599	8.719450883999806e-05	0.0307428	-0.014862	0.00094511975184	0.000220879044	0.120889	-0.0035779999999999	0.0146141503209999	1.2802083999999983e-05	-0.00138762	-0.000431036	1.9254892644e-06	1.85792033296e-07	0.00103953	0.000454674	2.067284462760001e-07	1.0806226209000002e-06	0.000306783	-0.000128594	9.4115809089e-08	1.6536416836e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
45461.19247062958	-38.91439587545756	2066720020.851628	1514.330206351828	77620.9289819208	-29.15430582256522	6025008616.016394	849.9735479956603	43189.705078125	-6.372674550686497	40.61098092896735	1865350624.7354164	53441.53374800868	45831.00644740774	1.077494	21.755812	0.06157915	0.0276248	0.0176463259	-0.0202622079	0.0803277136	0.0058171635	-0.0306163866	0.0372072866	-0.0426419038	-0.1166906969	0.0889791471	-0.0561645346	0.0808157081	0.0297396849	0.1194341761	-0.0053708215	0.0590649498	0.0916226472	-0.0353957665	0.0107540968	-0.0546724236	-0.044171218	-0.0134981873	0.0250600057	-0.0646793048	-0.2086350617	-0.0655277455	0.0700731212	0.0596225037	-0.0540280196	-0.1695194725	-0.0780306646	0.0628121504	0.0712325906	0.1808891777	-0.0571135901	-0.0910231071	0.0062900597	-0.1039577532	0.0031500002	-0.1289504274	0.0607385014	-0.005584218	0.0428828341	-0.0124602801	-0.0015511857	0.0427591147	-0.0055405702	6.9691e-05	0.014870049	-0.0659596171	0.0557426222	0.0275482476	-0.0065953734	0.1190702613	0.1151522399	0.1087174221	0.0649644	-0.0127859999999998	0.00422037326736	0.0001634817959999	0.0308139	7.110000000000102e-05	0.00094949643321	5.055210000000145e-09	0.13775	0.016861	0.0189750625	0.000284293321	-0.00112682	0.0002608	1.2697233123999998e-06	6.801664000000002e-08	0.000847022	-0.000192508	3.705933006400004e-08	7.17446268484e-07	0.00012287	-0.0001839129999999	1.50970369e-08	3.3823991568999993e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
45420.77587268677	-40.416597942814406	2063046880.8768444	1633.5013892711097	77903.19630440118	282.26732248037297	6068907994.442065	79674.84134023887	43279.73284152868	90.02776340368291	8104.998183469508	1873135274.8340964	53677.26982926524	45283.85005347408	1.232637	24.88834	0.1283823899999999	0.0827598999999999	-0.0581796741	0.0529991723	0.0133935503	-0.053579413	-0.092740409	-0.0228548448	0.005746257	0.0613306649	0.1273923619	-0.0467113778	-0.0229533279	-0.088333726	-0.096376325	-0.1142253769	0.1701805588	0.0380421757	0.159682369	0.0543346558	0.181890882	-0.0164514761	-0.08571862	0.082153664	0.0769183805	-0.0760480831	0.0921999354	-0.1287713939	0.1932342084	0.1009785675	-0.2093219601	0.0551184852	-0.04759428	-0.0828385981	0.0528514175	-0.0347147933	-0.1733023668	-0.0916542241	0.0154311699	-0.08968438	0.0249795612	0.1422034356	-0.1425466989	-0.0462139522	0.0441283807	-0.1069170974	-0.0618675136	-0.0897647872	-0.0087640709	0.1483687474	0.1037316949	0.1722595866	-0.0172787266	0.0313774252	0.1186353847	0.1134348849	0.1049355893	0.0775909	0.0126264999999999	0.00602034776281	0.0001594285022499	0.0541441	0.0233302	0.00293158356481	0.00054429823204	0.216573	0.0788229999999999	0.046903864329	0.0062130653289999	-0.00105222	7.459999999999997e-05	1.1071669284e-06	5.565159999999995e-09	0.0008090979999999	-3.7924000000100016e-05	1.438229776007586e-09	6.546395736038382e-07	-3.66598e-05	-0.0001595298	1.3439409360399999e-09	2.544975708804e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
45524.6078019367	103.83192924992908	2072489915.520156	10781.06953176228	77862.63778095345	-40.55852344773302	6062590362.207959	1644.993824260309	43447.12883052302	167.39598899433622	28021.41713139193	1887653003.6160643	53698.31027545609	45368.87103203162	1.073915	21.683556	0.20910446	0.127116	-0.069140992	0.1671627636	0.0282858034	-0.0476483836	-0.0754321053	-0.1019298898	0.0011540511	-0.0625077393	0.0688501559	-0.1816847863	-0.1209694521	-0.1036109754	-0.0487949059	-0.12312087	0.0176493292	0.0765579059	-0.030366415	0.1844915413	0.2173901902	-0.1086822203	0.0554671887	-0.0979419561	-0.0322947385	-0.033707196	-0.0551095197	0.0330778146	0.0450617809	0.0432238532	0.1630035809	-0.0515783785	0.0463045837	-0.0089170081	0.02300761	-0.0232714075	-0.0031426386	-0.117010819	0.0362327142	-0.0019770672	0.0271724126	0.1672015254	0.0149895652	-0.027049705	0.1687320895	-0.1009749812	-0.0307774865	-0.0413278123	0.2155960113	-0.0200064125	-0.1275783896	0.0684808553	-0.080317899	0.0844277028	0.1181390277	0.1114824189	0.1006644984	0.0815602	0.0039692999999999	0.00665206622404	1.575534248999996e-05	-0.0145174	-0.0686615	0.0002107549027599	0.00471440158225	0.224626	0.008053	0.050456839876	6.485080900000008e-05	0.00104342	0.00209564	1.0887252964e-06	4.391707009600001e-06	0.000470301	-0.0003387969999999	1.1478340720893225e-07	2.21183030601e-07	-0.000170636	-0.0001339762	2.9116644496e-08	1.794962216644e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
45773.48574140539	248.8779394686935	2095211996.9186428	61940.22875418267	77977.97885818881	115.34107723536728	6080565186.808142	13303.564097814957	43450.58104364398	3.452213120959641	11.917775432525904	1887952993.0302732	53836.61719500153	47146.04957033983	1.436955	29.013737	0.3344921	0.15014	0.0707246113	0.0680033127	0.0662213305	0.0670666292	0.0279911755	-0.1698837859	-0.1102554901	-0.0085601106	-0.0189189366	-0.0047722515	-0.0703933668	0.1418410131	0.0197100068	-0.0593172481	0.0834121556	0.069530882	-0.0058919612	0.0942160399	-0.0207625637	0.1521141123	-0.0445204072	-0.0066721705	-0.1846900887	0.0150947956	-0.081721175	-0.1527744805	-0.1262954025	0.1969081902	0.0267498144	-0.0869402202	-0.1813064648	-0.0470755019	0.0578613072	0.0583013015	0.0496921757	-0.0112038443	0.1173134682	0.1532325973	-0.0451077254	0.0751700364	-0.0909564847	-0.0375256822	0.0618868387	0.067719781	0.0742132881	0.0990049754	-0.0219959935	0.0046012371	-0.0915291787	0.0005413031	-0.1158307636	0.1342659212	0.1175814474	0.1092988885	0.0959240631	0.0720433	-0.0095168999999999	0.00519023707489	9.05713856099999e-05	-0.0594575	-0.0449401	0.00353519430625	0.00201961258801	0.129781	-0.0948449999999999	0.016843107961	0.0089955740249999	-0.0010826	-0.00212602	1.17202276e-06	4.5199610404e-06	-0.000437246	-0.000907547	8.236415572090001e-07	1.9118406451600002e-07	0.000499599	0.0006702349999999	2.49599160801e-07	4.492149552249999e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
