global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06
74371.42565876062	n/a	5531108954.516558	n/a	100215.18867029352	n/a	n/a	10043084040.222528	73377.83088942307	n/a	n/a	5384306066.036771	78094.06670424517	60405.65592361709	n/a	n/a	n/a	n/a	-0.0008100674	0.0450850462	-0.0034422661	0.0211997729	-0.0250698192	-0.0171303304	0.0361413447	-0.0151142857	0.0813928423	-0.0326412865	0.0484502543	-0.13213305	0.1123702727	-0.0425399985	-0.0521577861	0.0711945274	-0.0873204607	0.1655081999	-0.10754715	0.0111282109	-0.0616827927	0.2044512045	-0.0540229317	0.0224582048	-0.0869332686	0.0395007648	-0.0375010539	0.0078449664	-0.0951068351	0.0730436185	-0.084124092	0.0693474865	-0.0801636835	0.0904152146	-0.1579393204	0.0598478424	-0.0834006053	0.0039026713	0.0070868573	-0.0710067925	-0.1011143714	0.1007587657	-0.0952629046	0.050740313	-0.1053150316	0.1362950428	-0.0708526642	0.045066289	-0.0267782557	0.0809456297	-0.0773454774	0.1458476963	-0.0944287019	0.1181713668	-0.0436830413	0.0898245732	-0.056417462	0.067598753	-0.1251199537	0.1192156709	-0.0238220887	0.1139741218	-0.0268721545	0.0297695599	-0.0134455116	0.110926222	-0.0702343824	0.003238459	0.1203780544	0.1203546593	0.1203156708	-0.0514572	n/a	n/a	0.00264784343184	-0.0126067	n/a	0.00015892888489	n/a	-0.0245936	n/a	n/a	0.00060484516096	0.00635631	n/a	4.040267681610001e-05	n/a	0.000811415	n/a	n/a	6.58394302225e-07	0.00370165	n/a	n/a	1.37022127225e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0
74646.75225193781	275.3265931771893	5572137621.762182	75804.73291055753	100516.40045388413	301.21178359061014	90728.53857383656	10103546760.205597	73617.18908981643	239.3582003933552	57292.3480955456	5419490529.485786	78187.380362118	60721.833970958905	1.064799	19.260538	0.1109794999999999	0.0538604	-0.0056788151	0.1339605744	0.033966725	-0.0955230223	-0.1079007996	0.0166559804	-0.1100849317	-0.015553091	0.0178980253	-0.0172717916	-0.0199344557	0.0092890544	0.0008448168	0.0903811154	-0.1956181213	0.1594052243	0.0883310125	0.2120598915	-0.1186746735	0.0389805053	-0.0946853431	0.0616610355	0.0503204313	0.066899914	0.0452725495	0.0244954819	-0.0244645932	-0.0035110931	0.0864857697	-0.0739918884	0.089591917	0.0042404832	-0.0992106629	-0.0777128386	-0.0780288038	0.0395801059	0.0786689258	0.0098201028	0.0279622452	0.0378975881	0.0428907875	0.1357458946	0.0386220697	0.0240501292	0.0025291285	0.0701653931	0.0671251779	0.1384269011	0.0981509976	0.0926934546	-0.0843374488	0.1629037883	-0.2242566602	0.027060801	0.116674745	0.0120395976	-0.0555633454	0.0273882379	-0.1059075316	0.0024351708	0.0349069604	-0.1172935909	-0.0369132707	0.0542077097	0.0771180486	0.0860834407	-0.0232538495	0.0424552364	0.1203156708	0.1201052059	0.1197547036	-0.0575946	-0.0061374	3.766767876000001e-05	0.00331713794916	-0.0568198	-0.0442131	0.00322848967204	0.0019547982116099	-0.0129999	0.0115937	0.00013441387969	0.00016899740001	0.00659005	0.0002337399999999	4.34287590025e-05	5.463438759999984e-08	0.000560509	-0.0002509059999999	6.295382083599999e-08	3.141703390810001e-07	0.00320559	-0.00049606	2.460755236e-07	1.02758072481e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0
74468.57523955338	-178.1770123844326	5545568698.209023	31747.04774224225	100557.7377830845	41.337329200381646	1708.774785420725	10111858628.051582	73571.54769449301	-45.641395323415054	2083.1369670682534	5412772630.16306	78292.07577335133	60368.69463904429	1.108897	20.058197	0.103391316	0.065165	0.0107786704	0.0294247	-0.010487437	0.0082115824	-0.0306437006	-0.0482410573	0.0857084396	-0.0341528051	0.0513875564	-0.0218426306	-0.0718950419	0.0046534486	0.128790811	-0.0253913394	0.0502394207	-0.0712000535	-0.0363944099	0.1078398057	-0.0580695729	-0.0352259042	-0.0419572613	0.0792801011	-0.0104117729	0.055159944	0.0420616198	-0.0555431771	-0.0757964224	0.038352498	0.023129758	0.1109413905	0.2052430175	0.0230343228	0.0370467813	0.1056878537	0.0005297547	0.0518514756	0.0024704882	0.0481484113	0.0904798446	-0.0314874882	-0.009141928	-0.0219752349	-0.0782360449	-0.0192839452	-0.120188357	0.0288169062	0.1143157963	-0.0798491389	-0.0012026666	0.0883305755	-0.0363200176	0.0853905494	-0.1123438729	0.0100871919	0.1038312217	-0.0061230138	-0.0205923432	0.0138309142	-0.1139688779	-0.0101816461	-0.0213928045	-0.0719415061	-0.0585544082	0.0118081766	-0.1275030864	-0.080199036	-0.1297960097	0.0762378904	0.120190936	0.1196068161	0.1186353847	-0.0450826	0.012512	0.000156550144	0.00203244082276	0.000244016	0.0570638159999999	5.9543808256000004e-08	0.0032562790964818	-0.0433546	-0.0303547	0.0009214078120899	0.00187962134116	0.00652438	-6.567000000000031e-05	4.25675343844e-05	4.312548900000041e-09	0.000556963	-3.5460000000001046e-06	1.2574116000000744e-11	3.102077833689999e-07	0.00320559	0.0	0.0	1.02758072481e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0
74630.57105232152	161.9958127681457	5569722135.595612	26242.64335441212	101063.23505503545	505.49727195093874	255527.4919498413	10213777479.789345	73599.16642810314	27.6187336101284	762.7944462272362	5416837298.911624	78326.41002340878	61137.02472182451	1.108322	20.047794	0.0768837659999999	0.0407743	0.008741849	0.0588297339	-0.068311092	-0.0050086748	0.0196033321	-0.1028400014	0.0033834246	0.1299201511	-0.0452556134	0.0280239164	-0.0179731156	0.0233487882	0.0555595619	0.063646801	-0.0191344981	-0.1159680483	0.0090555209	0.0304690966	0.0551613718	0.067732334	0.081952395	-0.0174580121	0.0445105045	-0.1065299039	0.0528405688	-0.0575574142	-0.2290757515	-0.0314693547	0.0808840454	0.0949504329	0.1507246014	-0.0320715952	-0.0559210763	-0.1301039656	-0.0684828937	-0.0453192919	-0.3100646712	0.0122921585	0.1333263501	-0.1063341764	0.0386799051	-0.0036137379	-0.0766037214	-0.0353950896	0.0246257157	0.0984173299	0.0281018265	0.02251921	-0.1000427382	0.1367522613	0.041509758	0.0020634508	-0.0053887335	0.0523390936	0.0570471701	-0.0917644933	0.1184522922	-0.0269080371	-0.0618803533	-0.097374866	0.1358691066	-0.0498997157	-0.0665601021	-0.1319814231	-0.2005911933	0.0121109361	0.1022174317	0.2790688903	0.1200039147	0.1188605229	0.1169629329	-0.0575966	-0.0125139999999999	0.0001566001959999	0.0033173683315599	-0.0085095499999999	-0.0087535659999999	7.241244120249831e-05	7.662491771635425e-05	-0.0705518	-0.0271971999999999	0.0007396876878399	0.0049775564832399	0.0065197	-4.679999999999962e-06	4.250648809e-05	2.1902399999999644e-11	0.000556963	0.0	0.0	3.102077833689999e-07	0.00376929	0.0005636999999999	3.177576899999999e-07	1.4207547104099998e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0
74535.6668772976	-94.90417502392664	5555565636.843478	9006.802436972104	100660.58437974444	-402.6506752910064	162127.56631230342	10132553247.67165	73590.0696951486	-9.09673295453831	82.75055044618331	5415498357.736829	78134.91130155676	60925.38208499197	1.17067	21.175575	0.0950428499999999	0.0621013	0.0057124245	0.1003382708	0.0192714472	-0.1683884306	-0.08432638	-0.000419081	-0.0229778437	0.0492788372	-0.151016842	0.0280960257	0.103563782	0.0388963517	0.1032076223	0.0671567616	-0.1149836287	-0.0831795106	0.019063868	-0.1060721369	0.1339132113	-0.0675686495	0.1008009601	0.0540690677	-0.1366223314	0.1418242891	0.0441162407	0.0147653256	-0.0572401489	0.0317462158	0.0381837627	-0.0071626605	-0.0950010256	-0.0783288913	0.0163505376	0.1072222754	-0.0123898505	0.0727801107	-0.0806644889	-0.0427011314	0.1278779844	-0.0021792212	0.0857059036	0.1230563693	-0.0570393317	0.0469581937	0.0372814289	-0.0348128168	0.1511005059	-0.101877228	0.0186701393	-0.0811949724	-0.0112702072	0.0309526634	0.0737203183	-0.0038853766	-0.0299372521	-0.0421720213	0.1189484629	0.1159663944	-0.0114307437	0.0870733344	-0.0115160838	0.1682693866	0.0718940452	0.1210509986	-0.1832015151	0.0475278264	0.1800948689	0.1243352488	0.1197547036	0.1178678731	0.1147451459	-0.0506687	0.0069279	4.799579841000001e-05	0.00256731715969	-0.00937825	-0.0008687	8.795157306249999e-05	7.546396900001719e-07	-0.0158976	0.0546542	0.00298708157764	0.00025273368576	0.00650163	-1.806999999999937e-05	4.227119265690001e-05	3.265248999999773e-10	0.000627034	7.0071e-05	4.909945041e-09	3.9317163715600004e-07	0.00320559	-0.0005636999999999	3.177576899999999e-07	1.02758072481e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0
74527.11097222197	-8.55590507562738	5554290269.865889	73.20351166314634	100944.07781265814	283.49343291370315	80368.5265051963	10189706845.447985	73469.23188374126	-120.83781140734207	14601.776665716374	5397728033.586944	78430.72976864086	61767.10167422537	1.206259	21.81933	0.16807835	0.0862937	0.0201691817	0.0341406706	-0.1239533766	0.0795224928	0.049966526	-0.1074201874	0.1380747946	0.0058920932	-0.0372867651	-0.0927375188	0.0026572673	-0.0551638692	0.0447692815	-0.0068271302	-0.051638774	-0.1489034468	-0.1202774742	-0.072211693	-0.0153162445	-0.0118621177	-0.1084786061	-0.0070617451	0.1209271194	0.021364783	0.0378271807	0.030280047	-0.0225582401	0.2811551393	-0.0713261585	-0.0733922909	-0.2205274834	-0.0834182992	-0.0309282274	-0.1038191256	-0.0553554403	-0.2004142577	0.0278879628	0.0187317988	-0.0174689946	0.1403331294	-0.0784024491	-0.110600275	-0.0679636982	-0.0382799245	-0.0415365939	0.1594501514	0.1117358117	-0.101698684	-0.0251075262	-0.0992171401	-0.1010563881	0.0193550712	-0.0104625239	-0.023769436	0.0832703131	0.0008855395	-0.1232196441	0.1260038326	0.3421395303	0.0242579631	-0.002579847	-0.0653523018	0.0031794301	0.0028563039	0.1108109751	0.0427468796	0.0608573814	0.0419445785	0.1194434321	0.1166309242	0.111992364	-0.0485116	0.0021570999999999	4.653080409999979e-06	0.00235337533456	0.0286071	0.03798535	0.00081836617041	0.0014428868146225	-0.0700552	-0.0541576	0.00293304563776	0.00490773104704	0.00710156	0.0005999299999999	5.04321544336e-05	3.599160048999993e-07	0.00110736	0.000480326	2.30713066276e-07	1.2262461696e-06	0.0036009	0.00039531	1.5626999610000025e-07	1.2966480810000002e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0
74316.52081125898	-210.59016096299456	5522945265.490289	44348.21589441996	100988.12056000126	44.04274734311912	1939.763593529826	10198600494.24135	73495.00758304195	25.775699300691485	664.3866744396676	5401516139.631394	78127.0439453125	60860.7867946948	1.169692	21.157883	0.18091365	0.0885486999999999	0.0040163834	-0.0474173484	-0.1098325273	-0.1582409053	0.127642994	-0.0129826428	-0.0616568801	0.0920666374	-0.0697292321	0.1452128004	0.0041213815	-0.040477656	0.0773083178	0.111839497	-0.0634696357	-0.01731378	0.1141283839	0.0801676519	-0.0624975523	-0.0258221132	-0.0524511597	0.019159367	0.0393092965	-0.1190283981	-0.0030448829	-0.0547054693	-0.0140969632	0.0880488506	0.1004580521	0.0435097142	-0.0512831704	0.0803172362	0.0005450933	0.0325088751	0.1159232698	-0.1020035553	0.074280078	-0.06172699	0.0140287182	-0.0320374594	-0.016072287	0.0368991289	-0.132294874	0.0086968663	0.1544270404	0.0315277469	0.0367139198	0.0616012289	0.0222572787	0.0512305041	-0.0784079501	0.1107670921	-0.0328597178	-0.004055693	0.0482523326	-0.0681628579	0.0680744423	-0.0236533757	0.0244032283	-0.0945611804	-0.0101063338	-0.1030446125	0.0334888526	0.0599303947	-0.1785851179	0.0037371623	0.0645923023	-0.0172130037	0.1190702613	0.1151522399	0.1087174221	-0.0575846	-0.0090729999999999	8.231932899999996e-05	0.00331598615716	-0.0162725	-0.0448796	0.0002647942562499	0.00201417849616	-0.0174675	0.0525877	0.00276546619129	0.00030511355625	0.0065598	-0.0005417599999999	4.303097604e-05	2.935038975999997e-07	0.000556963	-0.000550397	3.02936857609e-07	3.102077833689999e-07	0.00320559	-0.00039531	1.5626999610000025e-07	1.02758072481e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0
74346.82728776429	30.306476505313185	5527450727.756653	918.4825181671	99982.15153719636	-1005.9690228049004	1011973.674843046	9996430626.006895	73407.18823208041	-87.81935096153757	7712.238403305709	5388615284.140085	78244.0422076057	61001.99135964604	1.353142	24.476212	0.24675325	0.122652	0.0444620096	0.0218656435	-0.0493581604	0.0782150201	0.052900503	0.1048322488	0.035099527	0.0603410955	-0.013945666	-0.0717591158	-0.0915758898	-0.0674961021	0.0075555103	0.0565943725	-0.0768964316	-0.1261152861	-0.0627326259	0.1472358071	0.1044204269	0.0184841881	-0.0267084002	-0.012504857	-0.0441974206	-0.1199067531	-0.0041844935	-0.0300785433	-0.0134179104	-0.020502184	0.0638605778	-0.1010015972	-0.0364041228	-0.0116913287	0.0278209409	0.1759712421	-0.0715277685	-0.0492267654	0.0079875351	-0.0820917105	-0.1580535201	0.1587496226	-0.0943074535	-0.0567651806	0.0074796072	-0.0405418801	0.045468735	0.0999196847	0.2178418979	0.0946537725	-0.1112188904	-0.0791925936	-0.1080983983	0.0226729136	0.0237484993	0.0758657183	-0.0937788006	0.0176917244	0.0688831657	0.0228739693	-0.0056561662	-0.0527848072	-0.0162128963	0.0601961785	-0.0113415216	0.0582642324	0.2058485835	-0.1576477249	-0.1205950256	0.0242379012	0.1186353847	0.1134348849	0.1049355893	-0.118915	-0.0613304	0.00376141796416	0.014140777225	0.0288832	0.0451557	0.00083423924224	0.00203903724249	-0.0116877	0.0057798	3.340608804e-05	0.00013660233129	0.00757718	0.00101738	5.74136567524e-05	1.0350620644e-06	0.00153928	0.000982317	9.649466884890002e-07	2.3693829184e-06	0.00251554	-0.0006900499999999	4.761690024999997e-07	6.327941491600001e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0
74405.3604551374	58.53316737311252	5536157664.458924	3426.131682728804	100524.09401885122	541.9424816548562	293701.65342222416	10105093478.31084	73579.4895596591	172.30132757867975	29687.74748537552	5413941283.859982	78407.5222491096	60622.4008651992	1.121498	20.286129	0.1718145999999999	0.1177	0.0649328384	-0.0271137525	-0.0334729584	0.0721339794	0.0970017854	-0.0347046091	0.0444665194	0.0874365628	0.080646864	-0.0056690601	0.0017064104	0.0428057894	-0.0307733449	0.1117662604	-0.0871412571	-0.1287682092	-0.1014700556	0.1140853906	0.0078821252	0.0702174996	0.129218394	0.0725000732	0.0341339773	-0.104760572	-0.1090948364	0.0041695481	0.0329891514	0.0610539268	0.0683916417	-0.0308253439	-0.0951896756	0.105132319	0.0736496949	-0.0059253342	-0.0209501872	0.0767318551	0.1252513314	-0.0034785932	0.0998725562	-0.0040654199	0.0108638138	-0.0944086073	-0.0254687622	-0.0631298356	0.0207092544	0.1751381987	0.1078774952	0.0892710919	0.0066394103	0.058663497	-0.1172074188	-0.1152588906	-0.0166516274	-0.0317207551	-0.0802310272	-0.1523641871	-0.0784592965	0.1348818263	0.0275139201	-0.0467160101	0.0437623715	0.1014141776	0.1080718022	0.1052406152	-0.0141358875	0.0827276095	-0.0519631127	-0.063833581	0.1181390277	0.1114824189	0.1006644984	-0.0943792	0.0245358	0.00060200548164	0.00890743339264	-0.0044552	-0.0333384	1.9848807040000004e-05	0.00111144891456	-0.0175236	-0.0058359	3.405772881e-05	0.00030707655696	0.00969102	0.0021138399999999	9.39158686404e-05	4.468319545599999e-06	0.00153928	0.0	0.0	2.3693829184e-06	0.00256379	4.824999999999968e-05	2.328062499999969e-09	6.573019164099999e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0
74386.96125358093	-18.39920155647269	5533420004.54175	338.53061791570707	99797.62984327556	-726.4641755756602	527750.1983948236	9959566922.335443	73320.08989838287	-259.3996612762276	67288.1842702216	5375835582.706945	78046.76505414177	60249.37978246657	1.15356	20.866083	0.266292	0.126833	0.0723345593	0.0406267951	0.0600457664	-0.0395375135	-0.098330684	0.1392623014	0.0064634529	0.0584054924	0.0336213306	0.0773510704	0.0071512562	-0.118886552	-0.1127165313	0.1051157245	-0.1223890385	0.0203967362	-0.0353434333	-0.0391411574	0.0498250102	-0.0750237188	-0.0544896141	-0.1462156468	0.0047222629	-0.1975091222	-0.0035174986	0.0381317711	0.0598181848	-0.2060460172	-0.0140153106	-0.1226060702	0.1782033519	0.034204859	-0.0648812599	-0.0148857814	-0.0499138042	-0.0251774249	0.0581548542	0.1843056408	0.0132193207	-0.0360150568	-0.0964290745	0.1205856387	0.1040776908	-0.0790813387	0.0532769352	0.0689987492	0.0002880658	0.0669874906	-0.0088361071	-0.1398688404	-0.0985156665	-0.0736238702	0.0400414635	-0.1219084332	-0.040528181	0.0138234935	0.0324866916	-0.163435731	-0.0352194881	-0.110194362	0.1620476128	-0.1530385391	-0.1261781929	-0.1293611211	0.1497454662	0.0465159105	0.0629715784	-0.0647597233	0.1175814474	0.1092988885	0.0959240631	-0.0955573	-0.0011781	1.3879196100000032e-06	0.00913119758329	0.0799928	0.084448	0.00639884805184	0.007131464704	-0.112217	-0.0946934	0.00896684000356	0.012592655089	0.00859638	-0.0010946399999999	7.389774910440001e-05	1.198236729599998e-06	0.0011745	-0.00036478	1.330644484000001e-07	1.37945025e-06	0.00230376	-0.0002600299999999	6.761560089999983e-08	5.307310137600001e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0
